station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
MTN,2019-08-03 14:54,89.60,69.80,52.23,150.00,8.00,0.00,29.98,M,10.00,M,SCT,SCT,M,M,4000.00,6000.00,M,M,M,M,M,M,M,M,M,94.85,KMTN 031854Z 15008KT 10SM SCT040 SCT060 32/21 A2998
MTN,2019-08-03 15:45,89.60,69.80,52.23,130.00,7.00,0.00,29.96,M,10.00,M,SCT,SCT,SCT,M,4000.00,6000.00,25000.00,M,M,M,M,M,M,M,M,94.85,KMTN 031945Z 13007KT 10SM SCT040 SCT060 SCT250 32/21 A2996
MTN,2019-08-03 16:54,89.60,68.00,49.10,140.00,5.00,0.00,29.94,M,10.00,M,SCT,SCT,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,93.47,KMTN 032054Z 14005KT 10SM SCT060 SCT250 32/20 A2994
MTN,2019-08-03 17:54,87.80,68.00,51.98,160.00,6.00,0.00,29.93,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,91.43,KMTN 032154Z 16006KT 10SM SCT250 31/20 A2993
MTN,2019-08-03 18:45,87.80,69.80,55.29,150.00,5.00,0.00,29.92,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,92.71,KMTN 032245Z 15005KT 10SM SCT200 31/21 A2992
MTN,2019-08-03 19:45,84.20,69.80,62.03,150.00,3.00,0.00,29.94,M,10.00,M,SCT,SCT,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,88.43,KMTN 032345Z 15003KT 10SM SCT100 SCT200 29/21 A2994
MTN,2019-08-03 20:54,82.40,69.80,65.74,140.00,3.00,0.00,29.94,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,86.22,KMTN 040054Z 14003KT 10SM SCT250 28/21 A2994
MTN,2019-08-03 21:45,82.40,69.80,65.74,0.00,0.00,0.00,29.95,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,86.22,KMTN 040145Z 00000KT 10SM SCT250 28/21 A2995 RMK LAST
MTN,2019-08-03 22:03,78.80,69.80,73.95,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040203Z AUTO 00000KT 10SM CLR 26/21 A2996 RMK AO2
MTN,2019-08-03 22:21,78.80,69.80,73.95,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040221Z AUTO 00000KT 10SM CLR 26/21 A2995 RMK AO2
MTN,2019-08-03 22:42,78.80,69.80,73.95,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040242Z AUTO 00000KT 10SM CLR 26/21 A2995 RMK AO2
MTN,2019-08-03 23:00,78.80,71.60,78.62,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040300Z AUTO 00000KT 10SM CLR 26/22 A2994 RMK AO2
MTN,2019-08-03 23:21,78.80,71.60,78.62,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040321Z AUTO 00000KT 10SM CLR 26/22 A2995 RMK AO2 LTG DSNT W
MTN,2019-08-03 23:42,78.80,71.60,78.62,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040342Z AUTO 00000KT 10SM CLR 26/22 A2995 RMK AO2 LTG DSNT W
MTN,2019-08-04 00:21,78.80,68.00,69.52,250.00,8.00,0.00,29.97,M,10.00,16.00,SCT,BKN,OVC,M,3600.00,5500.00,7000.00,M,M,M,M,M,M,M,M,M,KMTN 040421Z AUTO 25008G16KT 10SM SCT036 BKN055 OVC070 26/20 A2997 RMK AO2 LTG DSNT SW
MTN,2019-08-04 00:42,77.00,66.20,69.33,260.00,6.00,0.00,29.97,M,10.00,M,SCT,SCT,SCT,M,4000.00,5500.00,7000.00,M,M,M,M,M,M,M,M,M,KMTN 040442Z AUTO 26006KT 10SM SCT040 SCT055 SCT070 25/19 A2997 RMK AO2 LTG DSNT SW
MTN,2019-08-04 01:03,77.00,68.00,73.78,250.00,5.00,0.00,29.96,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,VCTS,M,M,M,M,M,M,M,KMTN 040503Z AUTO 25005KT 10SM VCTS SCT100 25/20 A2996 RMK AO2 LTG DSNT SW
MTN,2019-08-04 01:21,77.00,66.20,69.33,280.00,4.00,0.00,29.97,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 040521Z AUTO 28004KT 10SM BKN100 25/19 A2997 RMK AO2 LTG DSNT SW
MTN,2019-08-04 02:03,73.40,68.00,83.21,0.00,0.00,0.00,29.96,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 040603Z AUTO 00000KT 10SM SCT110 23/20 A2996 RMK AO2
MTN,2019-08-04 02:21,75.20,68.00,78.34,250.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040621Z AUTO 25003KT 10SM CLR 24/20 A2996 RMK AO2
MTN,2019-08-04 03:03,75.20,68.00,78.34,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040703Z AUTO 00000KT 10SM CLR 24/20 A2994 RMK AO2
MTN,2019-08-04 03:21,73.40,69.80,88.51,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040721Z AUTO 00000KT 10SM CLR 23/21 A2994 RMK AO2
MTN,2019-08-04 03:42,73.40,69.80,88.51,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040742Z AUTO 00000KT 10SM CLR 23/21 A2995 RMK AO2
MTN,2019-08-04 04:03,73.40,69.80,88.51,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040803Z AUTO 00000KT 10SM CLR 23/21 A2994 RMK AO2
MTN,2019-08-04 04:21,71.60,69.80,94.06,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040821Z AUTO 00000KT 10SM CLR 22/21 A2994 RMK AO2
MTN,2019-08-04 04:42,71.60,69.80,94.06,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040842Z AUTO 00000KT 10SM CLR 22/21 A2994 RMK AO2
MTN,2019-08-04 05:03,71.60,69.80,94.06,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040903Z AUTO 00000KT 10SM CLR 22/21 A2993 RMK AO2
MTN,2019-08-04 05:21,71.60,69.80,94.06,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040921Z AUTO 00000KT 10SM CLR 22/21 A2993 RMK AO2
MTN,2019-08-04 05:30,71.60,69.80,94.06,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 040930Z AUTO 00000KT 10SM CLR 22/21 A2993 RMK AO2
MTN,2019-08-04 05:45,73.40,69.80,88.51,350.00,3.00,0.00,29.93,M,10.00,M,SCT,BKN,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KMTN 040945Z 35003KT 10SM SCT120 BKN200 23/21 A2993 RMK FIRST
MTN,2019-08-04 06:45,73.40,71.60,94.10,0.00,0.00,0.00,29.94,M,10.00,M,BKN,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KMTN 041045Z 00000KT 10SM BKN100 BKN200 23/22 A2994
MTN,2019-08-04 07:45,75.20,71.60,88.59,0.00,0.00,0.00,29.96,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 041145Z 00000KT 10SM BKN100 24/22 A2996
MTN,2019-08-04 08:50,78.80,71.60,78.62,300.00,3.00,0.00,29.96,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 041250Z 30003KT 10SM BKN100 26/22 A2996
MTN,2019-08-04 09:45,78.80,71.60,78.62,350.00,4.00,0.00,29.96,M,10.00,M,BKN,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KMTN 041345Z 35004KT 10SM BKN100 BKN200 26/22 A2996
MTN,2019-08-04 10:50,86.00,71.60,62.25,290.00,5.00,0.00,29.96,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,91.92,KMTN 041450Z 29005KT 10SM SCT090 30/22 A2996
MTN,2019-08-04 11:50,89.60,71.60,55.53,290.00,7.00,0.00,29.95,M,10.00,15.00,SCT,SCT,M,M,3000.00,10000.00,M,M,M,M,M,M,M,M,M,96.41,KMTN 041550Z 29007G15KT 10SM SCT030 SCT100 32/22 A2995
MTN,2019-08-04 12:50,M,M,M,330.00,5.00,0.00,29.94,M,10.00,M,SCT,SCT,M,M,3500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KMTN 041650Z 33005KT 10SM SCT035 SCT100 /21 A2994
MTN,2019-08-04 13:55,87.80,69.80,55.29,310.00,6.00,0.00,29.93,M,10.00,M,BKN,BKN,M,M,4000.00,6500.00,M,M,M,M,M,M,M,M,M,92.71,KMTN 041755Z 31006KT 10SM BKN040 BKN065 31/21 A2993
MTN,2019-08-04 14:54,87.80,68.00,51.98,350.00,5.00,0.00,29.92,M,10.00,M,SCT,SCT,BKN,M,5000.00,6500.00,8000.00,M,M,M,M,M,M,M,M,91.43,KMTN 041854Z 35005KT 10SM SCT050 SCT065 BKN080 31/20 A2992
MTN,2019-08-04 15:45,87.80,71.60,58.78,60.00,4.00,0.00,29.90,M,10.00,M,SCT,BKN,BKN,M,6500.00,7500.00,8500.00,M,M,M,M,M,M,M,M,94.18,KMTN 041945Z 06004KT 10SM SCT065 BKN075 BKN085 31/22 A2990
MTN,2019-08-04 16:54,87.80,71.60,58.78,40.00,3.00,0.00,29.91,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,94.18,KMTN 042054Z 04003KT 10SM BKN055 31/22 A2991
MTN,2019-08-04 17:45,86.00,71.60,62.25,180.00,6.00,0.00,29.91,M,10.00,M,SCT,BKN,M,M,4900.00,5500.00,M,M,M,M,M,M,M,M,M,91.92,KMTN 042145Z 18006KT 10SM SCT049 BKN055 30/22 A2991
MTN,2019-08-04 18:45,87.80,71.60,58.78,130.00,5.00,0.00,29.91,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,94.18,KMTN 042245Z 13005KT 10SM SCT060 31/22 A2991
MTN,2019-08-04 19:45,84.20,69.80,62.03,100.00,3.00,0.00,29.92,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,88.43,KMTN 042345Z 10003KT 10SM SCT085 29/21 A2992
MTN,2019-08-04 20:45,80.60,71.60,74.11,0.00,0.00,0.00,29.94,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 050045Z 00000KT 10SM FEW200 27/22 A2994
MTN,2019-08-04 21:45,78.80,73.40,83.55,0.00,0.00,0.00,29.94,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 050145Z 00000KT 10SM FEW200 26/23 A2994 RMK LAST
MTN,2019-08-04 22:03,77.00,73.40,88.67,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050203Z AUTO 00000KT 10SM CLR 25/23 A2995 RMK AO2
MTN,2019-08-04 22:21,77.00,73.40,88.67,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050221Z AUTO 00000KT 10SM CLR 25/23 A2995 RMK AO2
MTN,2019-08-04 22:42,77.00,73.40,88.67,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050242Z AUTO 00000KT 10SM CLR 25/23 A2995 RMK AO2
MTN,2019-08-04 23:00,75.20,71.60,88.59,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050300Z AUTO 00000KT 10SM CLR 24/22 A2994 RMK AO2
MTN,2019-08-04 23:21,73.40,71.60,94.10,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050321Z AUTO 00000KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-04 23:42,73.40,71.60,94.10,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050342Z AUTO 00000KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 00:00,73.40,71.60,94.10,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050400Z AUTO 00000KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 00:21,73.40,71.60,94.10,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050421Z AUTO 00000KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 00:42,73.40,71.60,94.10,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050442Z AUTO 00000KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 01:00,73.40,71.60,94.10,100.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050500Z AUTO 10003KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 01:21,73.40,71.60,94.10,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050521Z AUTO 00000KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 01:42,73.40,71.60,94.10,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050542Z AUTO 00000KT 10SM CLR 23/22 A2994 RMK AO2
MTN,2019-08-05 02:00,73.40,71.60,94.10,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050600Z AUTO 00000KT 10SM CLR 23/22 A2994 RMK AO2
MTN,2019-08-05 02:21,71.60,71.60,100.00,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050621Z AUTO 00000KT 10SM CLR 22/22 A2994 RMK AO2
MTN,2019-08-05 02:42,71.60,71.60,100.00,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050642Z AUTO 00000KT 10SM CLR 22/22 A2994 RMK AO2
MTN,2019-08-05 03:00,71.60,71.60,100.00,310.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050700Z AUTO 31003KT 10SM CLR 22/22 A2995 RMK AO2
MTN,2019-08-05 03:21,73.40,71.60,94.10,340.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050721Z AUTO 34004KT 10SM CLR 23/22 A2995 RMK AO2
MTN,2019-08-05 03:42,73.40,69.80,88.51,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050742Z AUTO 00000KT 10SM CLR 23/21 A2995 RMK AO2
MTN,2019-08-05 04:00,71.60,69.80,94.06,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050800Z AUTO 00000KT 10SM CLR 22/21 A2995 RMK AO2
MTN,2019-08-05 04:21,71.60,69.80,94.06,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050821Z AUTO 00000KT 10SM CLR 22/21 A2995 RMK AO2
MTN,2019-08-05 04:42,71.60,69.80,94.06,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050842Z AUTO 00000KT 10SM CLR 22/21 A2996 RMK AO2 LTG DSNT S
MTN,2019-08-05 05:03,71.60,69.80,94.06,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050903Z AUTO 00000KT 10SM CLR 22/21 A2996 RMK AO2
MTN,2019-08-05 05:21,71.60,68.00,88.43,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 050921Z AUTO 00000KT 10SM CLR 22/20 A2996 RMK AO2
MTN,2019-08-05 05:45,73.40,69.80,88.51,0.00,0.00,0.00,29.96,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 050945Z 00000KT 10SM BKN100 23/21 A2996 RMK FIRST
MTN,2019-08-05 06:45,73.40,69.80,88.51,0.00,0.00,0.00,29.98,M,10.00,M,OVC,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 051045Z 00000KT 10SM OVC150 23/21 A2998
MTN,2019-08-05 07:45,73.40,69.80,88.51,0.00,0.00,0.00,29.99,M,10.00,M,OVC,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 051145Z 00000KT 10SM OVC150 23/21 A2999
MTN,2019-08-05 08:55,78.80,66.20,65.33,0.00,0.00,0.00,30.01,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 051255Z 00000KT 10SM BKN150 26/19 A3001
MTN,2019-08-05 09:50,78.80,64.40,61.36,0.00,0.00,0.00,30.01,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 051350Z 00000KT 10SM BKN110 26/18 A3001
MTN,2019-08-05 10:45,80.60,64.40,57.84,30.00,3.00,0.00,30.01,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,82.27,KMTN 051445Z 03003KT 10SM BKN100 27/18 A3001
MTN,2019-08-05 11:45,82.40,66.20,58.08,60.00,4.00,0.00,30.00,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,84.63,KMTN 051545Z 06004KT 10SM OVC100 28/19 A3000
MTN,2019-08-05 12:45,84.20,66.20,54.80,70.00,3.00,0.00,29.99,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,86.50,KMTN 051645Z 07003KT 10SM BKN150 29/19 A2999
MTN,2019-08-05 13:45,84.20,66.20,54.80,70.00,5.00,0.00,29.97,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,86.50,KMTN 051745Z 07005KT 10SM BKN150 29/19 A2997
MTN,2019-08-05 14:45,87.80,68.00,51.98,90.00,6.00,0.00,29.96,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,91.43,KMTN 051845Z 09006KT 10SM BKN150 31/20 A2996
MTN,2019-08-05 15:50,86.00,69.80,58.55,110.00,6.00,0.00,29.95,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,90.58,KMTN 051950Z 11006KT 10SM BKN200 OVC250 30/21 A2995
MTN,2019-08-05 16:45,86.00,68.00,55.04,110.00,6.00,0.00,29.94,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,89.41,KMTN 052045Z 11006KT 10SM BKN200 OVC250 30/20 A2994
MTN,2019-08-05 17:45,84.20,69.80,62.03,100.00,4.00,0.00,29.94,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,88.43,KMTN 052145Z 10004KT 10SM BKN200 OVC250 29/21 A2994
MTN,2019-08-05 18:54,82.40,71.60,69.90,100.00,4.00,0.00,29.94,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,87.18,KMTN 052254Z 10004KT 10SM BKN200 OVC250 28/22 A2994
MTN,2019-08-05 19:50,82.40,75.20,78.90,110.00,8.00,0.00,29.94,M,10.00,M,SCT,BKN,BKN,M,3200.00,16000.00,20000.00,M,M,M,M,M,M,M,M,89.48,KMTN 052350Z 11008KT 10SM SCT032 BKN160 BKN200 28/24 A2994
MTN,2019-08-05 20:45,80.60,75.20,83.66,130.00,6.00,0.00,29.93,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,86.17,KMTN 060045Z 13006KT 10SM BKN200 27/24 A2993
MTN,2019-08-05 21:45,80.60,77.00,88.83,140.00,4.00,0.00,29.95,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,87.59,KMTN 060145Z 14004KT 10SM BKN200 27/25 A2995
MTN,2019-08-05 22:03,80.60,77.00,88.83,140.00,4.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.59,KMTN 060203Z AUTO 14004KT 10SM CLR 27/25 A2994 RMK AO2
MTN,2019-08-05 22:21,80.60,77.00,88.83,150.00,4.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.59,KMTN 060221Z AUTO 15004KT 10SM CLR 27/25 A2994 RMK AO2
MTN,2019-08-05 22:42,78.80,75.20,88.75,90.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060242Z AUTO 09003KT 10SM CLR 26/24 A2994 RMK AO2
MTN,2019-08-05 23:00,78.80,75.20,88.75,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060300Z AUTO 00000KT 10SM CLR 26/24 A2994 RMK AO2
MTN,2019-08-05 23:21,78.80,75.20,88.75,180.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060321Z AUTO 18003KT 10SM CLR 26/24 A2994 RMK AO2
MTN,2019-08-05 23:42,78.80,75.20,88.75,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060342Z AUTO 00000KT 10SM CLR 26/24 A2994 RMK AO2
MTN,2019-08-05 23:51,78.80,73.40,83.55,220.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060351Z AUTO 22003KT 10SM CLR 26/23 A2994 RMK AO2
MTN,2019-08-06 00:42,78.80,71.60,78.62,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060442Z AUTO 00000KT 10SM CLR 26/22 A2993 RMK AO2
MTN,2019-08-06 01:00,78.80,71.60,78.62,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060500Z AUTO 00000KT 10SM CLR 26/22 A2993 RMK AO2
MTN,2019-08-06 01:21,78.80,71.60,78.62,170.00,3.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060521Z AUTO 17003KT 10SM CLR 26/22 A2992 RMK AO2
MTN,2019-08-06 01:42,78.80,71.60,78.62,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060542Z AUTO 00000KT 10SM CLR 26/22 A2992 RMK AO2
MTN,2019-08-06 02:00,77.00,71.60,83.44,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060600Z AUTO 00000KT 10SM CLR 25/22 A2991 RMK AO2
MTN,2019-08-06 02:21,77.00,71.60,83.44,0.00,0.00,0.00,29.91,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060621Z AUTO 00000KT 7SM CLR 25/22 A2991 RMK AO2
MTN,2019-08-06 02:42,77.00,71.60,83.44,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060642Z AUTO 00000KT 10SM CLR 25/22 A2990 RMK AO2
MTN,2019-08-06 03:03,77.00,71.60,83.44,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060703Z AUTO 00000KT 10SM CLR 25/22 A2990 RMK AO2
MTN,2019-08-06 03:21,77.00,71.60,83.44,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060721Z AUTO 00000KT 10SM CLR 25/22 A2991 RMK AO2
MTN,2019-08-06 03:42,77.00,71.60,83.44,220.00,3.00,0.00,29.91,M,10.00,M,SCT,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 060742Z AUTO 22003KT 10SM SCT026 25/22 A2991 RMK AO2
MTN,2019-08-06 04:03,77.00,69.80,78.48,250.00,4.00,0.00,29.91,M,10.00,M,SCT,SCT,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,M,KMTN 060803Z AUTO 25004KT 10SM SCT026 SCT032 25/21 A2991 RMK AO2
MTN,2019-08-06 04:21,77.00,69.80,78.48,250.00,3.00,0.00,29.91,M,10.00,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 060821Z AUTO 25003KT 10SM SCT030 25/21 A2991 RMK AO2
MTN,2019-08-06 04:42,77.00,69.80,78.48,260.00,5.00,0.00,29.91,M,10.00,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 060842Z AUTO 26005KT 10SM SCT030 25/21 A2991 RMK AO2
MTN,2019-08-06 05:03,75.20,69.80,83.32,280.00,3.00,0.00,29.91,M,10.00,M,SCT,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 060903Z AUTO 28003KT 10SM SCT032 24/21 A2991 RMK AO2
MTN,2019-08-06 05:21,73.40,69.80,88.51,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 060921Z AUTO 00000KT 10SM CLR 23/21 A2990 RMK AO2
